,LN_IC50
15661,-3.077812
15662,4.834006
15663,4.270845
15664,4.218438
15665,-0.053604
15666,4.546887
15667,6.355563
15668,-0.287046
15669,6.248687
15670,1.331854
15671,3.867648
15672,2.800071
15673,-0.165233
15674,0.943543
15675,-0.253956
15676,3.793341
15677,3.793341
15678,5.50571
15679,3.67265
15680,3.646358
15681,4.17442
15682,3.29926
15683,4.658249
15684,0.902586
15685,1.720235
15686,4.578655
15687,1.886529
15688,0.942298
15689,4.07856
15690,4.779835
15691,4.348928
15692,3.871176
15693,5.834453
15694,-2.113518
15695,5.671184
15696,-0.882417
15697,5.30077
15698,6.043838
15699,4.759797
15700,2.646274
15701,0.725226
15702,1.194502
15703,4.523711
15704,4.485852
15705,4.074024
15706,5.267077
15707,6.762095
15708,3.836394
15709,4.786758
15710,5.908379
15711,3.291155
15712,1.280189
15713,3.534393
15714,4.75152
15715,-0.841216
15716,2.550009
15717,2.924623
15718,-1.595713
15719,4.592056
15720,4.595753
15721,1.402084
15722,3.8918
15723,-0.792429
15724,6.075974
15725,-0.079777
15726,4.783316
15727,-0.238941
15728,4.881274
15729,3.467422
15730,3.878506
15731,-5.088615
15732,5.158517
15733,5.996032
15734,-0.25582
15735,0.970395
15736,2.457773
15737,2.5669
15738,5.528057
15739,-3.032867
15740,4.143578
15741,2.343427
15742,-3.767476
15743,6.051116
15744,3.249215
15745,-1.228882
15746,0.382885
15747,5.921029
15748,2.753203
15749,2.020764
15750,0.764054
15751,1.985805
15752,0.77195
15753,4.698672
15754,4.813931
15755,0.814198
15756,-3.026978
15757,-0.972362
15758,-2.424352
15759,1.771583
15760,3.461731
15761,2.063925
15762,4.272985
15763,3.097454
15764,4.366092
15765,6.140221
15766,3.914517
15767,3.057265
15768,2.363415
15769,6.238878
15770,0.362045
15771,0.222457
15772,2.091655
15773,2.548741
15774,3.19274
15775,4.701532
15776,2.52171
15777,3.079946
15778,5.232938
15779,3.546521
15780,2.571309
15781,1.642322
15782,4.439162
15783,4.265835
15784,1.869943
15785,2.463668
15786,3.533591
15787,3.362978
15788,2.726755
15789,1.829386
15790,3.96313
15791,2.846209
15792,1.826387
15793,-0.104715
15794,4.249388
15795,4.180504
15796,4.07946
15797,1.469852
15798,-5.370078
15799,1.03441
15800,-1.819749
15801,6.259693
15802,2.554044
15803,4.558167
15804,3.396742
15805,4.640843
15806,2.624073
15807,5.231326
15808,4.702981
15809,-3.0151935
15810,0.281101
15811,-4.540976
15812,0.56348
15813,0.078954
15814,-3.098339
15815,-5.222172
15816,4.933397
15817,5.076117
15818,3.433049
15819,-0.243661
15820,4.509895
15821,5.532463
15822,5.532463
15823,1.994497
15824,5.807845
15825,0.607978
15826,2.956379
15827,2.145832
15828,3.474107
15829,0.285227
15830,1.412189
15831,3.595929
15832,3.92992
15833,2.987387
15834,2.987387
15835,2.383257
15836,4.299331
15837,3.981395
15838,5.086553
15839,3.159153
15840,3.653877
15841,2.888671
15842,2.514838
15843,3.168669
15844,4.558483
15845,6.260274
15846,3.477861
15847,3.488638
15848,5.182187
15849,-3.200636
15850,5.069205
15851,-1.937985
15852,3.863142
15853,5.214539
15854,4.596956
15855,1.581959
15856,0.594318
15857,4.382306
15858,3.296781
15859,3.930011
15860,3.723522
15861,2.540422
15862,5.926086
15863,4.143506
15864,4.729113
15865,5.150709
15866,3.891761
15867,1.567541
15868,3.5885
15869,3.029473
15870,0.775406
15871,4.127366
15872,5.009285
15873,5.033707
15874,-4.44271
15875,4.696316
15876,4.643491
15877,1.23481
15878,3.845047
15879,2.266982
15880,5.214917
15881,2.043035
15882,4.124835
15883,-0.585527
15884,6.123353
15885,3.64522
15886,2.444904
15887,-0.987264
15888,5.135462
15889,5.008439
15890,0.046603
15891,3.679745
15892,2.904989
15893,3.696666
15894,4.564181
15895,-3.02736
15896,3.545778
15897,2.742378
15898,-2.996868
15899,3.230674
15900,2.703765
15901,1.675277
15902,0.649981
15903,5.510078
15904,0.550184
15905,0.709184
15906,2.522218
15907,1.997628
15908,3.289349
15909,3.94564
15910,4.806623
15911,1.226811
15912,-3.975319
15913,-2.336657
15914,-4.087206
15915,2.112558
15916,2.845688
15917,1.274961
15918,1.650865
15919,3.14836
15920,3.662818
15921,3.915263
15922,4.644724
15923,1.89445
15924,3.527419
15925,5.302454
15926,3.392237
15927,1.80081
15928,2.184191
15929,3.854184
15930,4.471128
15931,3.537961
15932,-0.182667
15933,4.229332
15934,4.947874
15935,4.947874
15936,3.845546
15937,2.42759
15938,1.683203
15939,4.765801
15940,3.495261
15941,0.643559
15942,1.97091
15943,1.566154
15944,1.701325
15945,3.222948
15946,1.47263
15947,2.320695
15948,2.284289
15949,1.91728
15950,0.362103
15951,4.700448
15952,4.801626
15953,2.933804
15954,3.07067
15955,-3.843714
15956,0.277097
15957,-3.919779
15958,4.333368
15959,1.717044
15960,1.571127
15961,2.728935
15962,5.18049
15963,-0.676824
15964,5.065313
15965,4.719062
15966,-4.305256
15967,-2.233003
15968,2.865705
15969,-0.578668
15970,-4.106956
15971,5.431592
15972,3.363486
15973,2.358769
15974,-2.568417
15975,4.972213
15976,5.223774
15977,2.294711
15978,3.548582
15979,1.20499
15980,3.06632
15981,1.679126
15982,2.619047
15983,-4.170861
15984,0.471432
15985,3.125321
15986,5.008177
15987,2.78481
15988,2.339215
15989,4.453718
15990,2.917062
15991,4.128999
15992,3.658956
15993,5.182234
15994,5.182234
15995,1.222917
15996,2.785551
15997,3.499193
15998,4.872783
15999,4.851519
16000,3.92217
16001,3.983019
16002,5.078662
16003,-1.929332
16004,4.840172
16005,-0.840979
16006,2.801792
16007,5.182234
16008,5.182234
16009,4.156592
16010,-2.107027
16011,0.751524
16012,4.774405
16013,3.696436
16014,3.757115
16015,5.141466
16016,4.288649
16017,5.776564
16018,3.794938
16019,3.183195
16020,4.989483
16021,3.289901
16022,0.930466
16023,3.017159
16024,3.296788
16025,1.03263
16026,2.19446
16027,4.487961
16028,-4.172288
16029,1.841947
16030,3.43009
16031,1.6909
16032,3.760783
16033,-0.307035
16034,5.12848
16035,2.187109
16036,4.079849
16037,-2.149829
16038,4.174046
16039,3.136717
16040,2.781701
16041,-3.482333
16042,3.89194
16043,3.333816
16044,-1.144451
16045,4.570512
16046,2.68782
16047,2.1714
16048,5.551419
16049,-5.418513
16050,3.807087
16051,1.605496
16052,-2.275031
16053,0.289179
16054,3.881162
16055,3.583175
16056,0.423109
16057,0.423109
16058,6.273035
16059,-1.988656
16060,-1.720593
16061,-0.149866
16062,2.155894
16063,1.855163
16064,4.434252
16065,2.943381
16066,2.907294
16067,2.523048
16068,-5.680986
16069,-4.382679
16070,-4.403167
16071,1.398752
16072,2.616435
16073,1.941955
16074,4.373637
16075,5.164148
16076,3.391283
16077,3.693085
16078,4.417268
16079,0.968979
16080,2.993306
16081,3.235128
16082,3.099906
16083,5.197958
16084,0.725472
16085,0.158708
16086,3.89437
16087,5.173758
16088,0.2723
16089,4.872636
16090,5.638848
16091,1.551669
16092,1.552116
16093,1.767068
16094,5.537126
16095,2.584752
16096,0.361248
16097,2.570648
16098,4.021234
16099,-0.195647
16100,0.933701
16101,0.93149
16102,-2.543859
16103,6.163269
16104,0.949941
16105,-0.76741
16106,3.059211
16107,5.042068
16108,3.359792
16109,1.999575
16110,-5.869477
16111,1.867526
16112,-1.840369
16113,5.641244
16114,2.553672
16115,2.556731
16116,3.180049
16117,4.489574
16118,0.904088
16119,5.513689
16120,-4.826438
16121,-2.604253
16122,-2.142411
16123,2.133076
16124,-3.638822
16125,-3.670787
16126,1.838334
16127,2.312433
16128,1.873743
16129,-1.337203
16130,4.782972
16131,5.5941
16132,1.535332
16133,4.89004
16134,0.737877
16135,3.37789
16136,3.902328
16137,1.361754
16138,0.416645
16139,4.205208
16140,5.279988
16141,2.83383
16142,2.99239
16143,4.312448
16144,3.633736
16145,3.746223
16146,4.360293
16147,1.5876
16148,3.060282
16149,3.293604
16150,4.497663
16151,2.296757
16152,5.898016
16153,4.883288
16154,5.615009
16155,5.406102
16156,-3.700367
16157,5.924141
16158,-2.987516
16159,4.321961
16160,4.139088
16161,4.689224
16162,0.393583
16163,-0.381934
16164,3.046318
16165,2.594147
16166,4.892124
16167,4.916054
16168,2.70954
16169,6.529946
16170,4.451921
16171,3.067724
16172,2.413298
16173,3.216206
16174,0.456205
16175,5.82929
16176,4.185956
16177,1.710752
16178,1.498982
16179,2.109657
16180,2.962577
16181,-2.873746
16182,2.546741
16183,3.297925
16184,0.119494
16185,3.478162
16186,-1.604029
16187,5.549717
16188,1.704877
16189,2.502745
16190,-1.355032
16191,1.824667
16192,2.81982
16193,3.119417
16194,-4.658543
16195,4.799004
16196,5.08379
16197,0.106442
16198,2.768844
16199,2.505571
16200,1.56111
16201,3.162994
16202,-5.899633
16203,2.765323
16204,3.262533
16205,-6.139605
16206,3.314395
16207,3.892466
16208,2.607601
16209,-0.144935
16210,6.322831
16211,-0.782061
16212,0.273403
16213,0.18266
16214,2.741884
16215,3.572331
16216,-0.432498
16217,1.785595
16218,3.373328
16219,3.408311
16220,-2.967985
16221,-3.04814
16222,-2.91219
16223,1.893961
16224,2.741344
16225,1.290273
16226,4.686361
16227,3.159071
16228,4.48292
16229,2.553737
16230,4.143739
16231,3.321118
16232,4.316317
16233,5.633963
16234,3.407795
16235,2.639417
16236,2.616018
16237,3.882637
16238,4.818403
16239,5.075622
16240,2.735911
16241,5.289276
16242,5.805051
16243,3.541308
16244,2.876439
16245,3.30973
16246,4.258255
16247,4.165975
16248,1.026616
16249,3.626972
16250,2.959421
16251,1.650643
16252,3.689267
16253,2.546083
16254,4.582378
16255,6.360085
16256,1.472196
16257,-0.140435
16258,4.970794
16259,5.876985
16260,3.9763
16261,2.782897
16262,-5.290998
16263,0.5586
16264,0.5586
16265,-3.611969
16266,6.493553
16267,3.017446
16268,1.686178
16269,4.572827
16270,6.177326
16271,1.408935
16272,5.886205
16273,6.245358
16274,-3.21611
16275,1.176922
16276,1.911234
16277,-0.279233
16278,-2.492867
16279,4.241144
16280,3.152703
16281,4.617857
16282,-1.047022
16283,5.522783
16284,6.097195
16285,2.391508
16286,5.416092
16287,2.989849
16288,3.917584
16289,4.649576
16290,-3.19975
16291,-0.363702
16292,4.101798
16293,6.103585
16294,3.68994
16295,2.969169
16296,5.276619
16297,3.213698
16298,5.333848
16299,5.211885
16300,5.211885
16301,4.493835
16302,1.418787
16303,3.821036
16304,4.042794
16305,5.821612
16306,5.375472
16307,4.610138
16308,6.064601
16309,5.769773
16310,-1.594737
16311,6.309133
16312,-1.724453
16313,4.516405
16314,6.437998
16315,5.93429
16316,0.444485
16317,-0.121971
16318,2.690915
16319,4.870581
16320,4.694621
16321,4.948211
16322,3.023283
16323,7.119082
16324,2.058509
16325,5.27928
16326,5.921978
16327,2.526645
16328,1.558419
16329,4.607002
16330,4.011053
16331,2.039446
16332,3.353
16333,4.138715
16334,-2.486879
16335,2.355136
16336,5.002908
16337,-0.964976
16338,4.554966
16339,-0.955596
16340,5.880507
16341,2.481711
16342,4.273611
16343,-0.293888
16344,4.18591
16345,3.983384
16346,3.67733
16347,-3.736243
16348,6.414807
16349,6.166749
16350,0.816872
16351,6.574551
16352,1.907216
16353,1.81988
16354,2.83526
16355,-4.728786
16356,3.18214
16357,2.763122
16358,-2.545621
16359,0.695479
16360,3.177337
16361,3.472839
16362,0.195365
16363,4.637191
16364,0.490753
16365,-0.62323
16366,-1.156498
16367,2.019856
16368,2.939257
16369,3.480589
16370,3.117861
16371,3.493795
16372,2.166701
16373,-3.930217
16374,-0.745274
16375,-2.725379
16376,1.558865
16377,2.909547
16378,0.99705
16379,4.475128
16380,3.803476
16381,5.20951
16382,3.458839
16383,5.181441
16384,2.520423
16385,2.471581
16386,6.770135
16387,0.589376
16388,5.806669
16389,3.072549
16390,1.323224
16391,3.592449
16392,5.492914
16393,2.408464
16394,5.915298
16395,5.223398
16396,3.751079
16397,2.797482
16398,2.489074
16399,6.267459
16400,3.904019
16401,1.771882
16402,2.485067
16403,2.871111
16404,4.349278
16405,1.547084
16406,2.645696
16407,3.618626
16408,6.551058
16409,6.551058
16410,1.668013
16411,0.831067
16412,2.332333
16413,4.062197
16414,3.926149
16415,2.441319
16416,-5.250825
16417,0.924414
16418,-3.166476
16419,7.369053
16420,2.11352
16421,2.798343
16422,3.576043
16423,4.730322
16424,0.36527
16425,6.182434
16426,5.767082
16427,-3.558197
16428,-1.992066
16429,1.381669
16430,3.580265
16431,-1.627068
16432,-2.495607
16433,2.766343
16434,2.86475
16435,4.478392
16436,-0.62587
16437,6.139749
16438,6.516459
16439,2.848701
16440,-0.169031
16441,0.709881
16442,5.0105505
16443,3.285572
16444,3.285572
16445,3.459302
16446,-2.494543
16447,-0.135755
16448,4.369904
16449,6.057653
16450,4.277104
16451,2.047484
16452,5.49398
16453,3.857186
16454,4.342182
16455,6.171586
16456,3.135486
16457,2.08764
16458,3.842295
16459,3.202561
16460,5.519864
16461,5.075743
16462,4.610772
16463,5.284523
16464,6.025148
16465,-3.353222
16466,6.211423
16467,-1.907426
16468,3.652039
16469,6.305229
16470,5.992653
16471,1.302943
16472,2.409454
16473,3.319948
16474,3.362047
16475,6.30337
16476,4.690538
16477,1.047076
16478,6.819384
16479,3.924794
16480,4.954334
16481,5.702531
16482,2.700116
16483,1.296529
16484,5.572108
16485,2.746807
16486,1.661726
16487,3.628375
16488,4.616677
16489,3.142822
16490,-0.124934
16491,3.947218
16492,5.710481
16493,1.420202
16494,5.133108
16495,-0.071749
16496,5.755334
16497,1.850963
16498,5.02295
16499,-0.29105
16500,3.378621
16501,4.039209
16502,4.673391
16503,-2.638386
16504,5.477111
16505,6.252107
16506,0.062572
16507,5.990573
16508,1.358001
16509,4.147571
16510,4.941417
16511,-4.342549
16512,3.889921
16513,2.465314
16514,-1.984016
16515,1.787854
16516,4.161095
16517,3.144479
16518,-0.166073
16519,6.085808
16520,0.883115
16521,-1.272023
16522,1.053855
16523,3.2945175
16524,4.160299
16525,5.389047
16526,4.852427
16527,3.162504
16528,-2.592922
16529,-1.263873
16530,-2.129866
16531,2.033884
16532,5.244979
16533,3.506808
16534,1.443549
16535,3.682003
16536,5.908433
16537,5.680989
16538,5.196722
16539,2.361377
16540,4.673942
16541,6.859122
16542,3.178449
16543,6.516062
16544,2.937949
16545,3.019931
16546,5.274254
16547,5.566658
16548,5.102458
16549,5.820459
16550,5.465061
16551,5.60735
16552,3.147772
16553,5.925176
16554,6.433109
16555,5.896143
16556,3.149322
16557,4.20838
16558,3.771445
16559,3.239981
16560,4.670823
16561,3.859771
16562,2.366764
16563,6.448264
16564,6.070318
16565,3.582397
16566,4.918157
16567,5.243729
16568,5.443073
16569,3.590395
16570,-4.321084
16571,1.937941
16572,0.832252
16573,6.902374
16574,2.546687
16575,4.701049
16576,4.638158
16577,6.030536
16578,3.293487
16579,6.244429
16580,-0.035138
16581,-0.172951
16582,3.191368
16583,0.717922
16584,-1.428542
16585,0.170836
16586,4.022978
16587,2.424093
16588,6.065876
16589,-0.482963
16590,6.176
16591,6.234633
16592,2.870264
16593,6.189321
16594,1.399808
16595,3.522797
16596,4.207357
16597,4.395572
16598,2.329071
16599,5.255609
16600,5.950243
16601,4.813064
16602,3.852563
16603,5.964512
16604,5.434401
16605,6.410347
16606,5.999704
16607,5.605557
16608,4.663011
16609,3.983247
16610,5.824157
16611,6.385041
16612,5.199582
16613,4.748438
16614,4.978888
16615,4.739967
16616,0.787412
16617,6.027646
16618,-1.411301
16619,3.636341
16620,6.422533
16621,4.864434
16622,5.044218
16623,3.664826
16624,3.789223
16625,5.233046
16626,4.926053
16627,6.130314
16628,6.298532
16629,6.831485
16630,3.795696
16631,6.259264
16632,4.672527
16633,2.177497
16634,1.853956
16635,5.776657
16636,5.281551
16637,5.994875
16638,3.417652
16639,5.391917
16640,6.2480645
16641,4.773508
16642,-0.511121
16643,3.878818
16644,4.938838
16645,-2.712455
16646,5.437542
16647,3.11109
16648,6.284347
16649,2.552518
16650,2.552518
16651,1.769094
16652,1.918373
16653,7.053718
16654,4.481586
16655,4.399652
16656,0.206374
16657,6.056827
16658,6.119707
16659,1.141627
16660,5.450321
16661,3.227242
16662,-0.309286
16663,0.434377
16664,-6.067347
16665,4.53
16666,2.957917
16667,-1.595233
16668,4.754814
16669,4.213902
16670,3.948222
16671,1.238416
16672,6.699466
16673,3.288792
16674,3.252761
16675,-3.322818
16676,0.428242
16677,2.587468
16678,5.075854
16679,5.942239
16680,3.059802
16681,-1.538995
16682,2.109057
16683,1.136052
16684,1.663446
16685,1.720994
16686,6.352977
16687,5.976611
16688,4.340165
16689,4.884922
16690,2.436392
16691,6.197633
16692,4.806122
16693,4.520797
16694,3.559024
16695,1.999905
16696,5.423477
16697,3.042369
16698,3.390218
16699,4.199833
16700,4.759415
16701,1.200427
16702,4.980976
16703,4.93963
16704,3.98386
16705,2.397759
16706,2.274786
16707,5.259098
16708,4.535026
16709,1.156934
16710,2.70241
16711,3.612145
16712,0.477885
16713,4.182212
16714,0.092049
16715,1.56363
16716,5.279159
16717,1.140902
16718,-0.806071
16719,4.43418
16720,4.406431
16721,4.032929
16722,3.45592
16723,-4.99239
16724,0.671819
16725,-4.608755
16726,5.612331
16727,2.558844
16728,1.724439
16729,2.529889
16730,4.920645
16731,0.142558
16732,5.22494
16733,5.225858
16734,-3.87324
16735,-2.429717
16736,-6.068411
16737,1.834997
16738,0.550783
16739,-3.705439
16740,-5.33412
16741,2.835892
16742,4.095101
16743,4.093845
16744,-1.206553
16745,5.27617
16746,5.557401
16747,2.676154
16748,5.967392
16749,1.207777
16750,3.040914
16751,2.200223
16752,3.685844
16753,3.685844
16754,-3.472295
16755,-0.053941
16756,3.816586
16757,4.894016
16758,4.340651
16759,2.864359
16760,3.362998
16761,2.806588
16762,3.972249
16763,5.173898
16764,4.236718
16765,0.142742
16766,2.823822
16767,3.790075
16768,4.971699
16769,4.70415
16770,3.90789
16771,4.359303
16772,5.019273
16773,-3.41879
16774,5.06783
16775,-1.65821
16776,3.732229
16777,5.331021
16778,4.406334
16779,-1.286492
16780,1.464527
16781,4.361592
16782,1.902943
16783,4.491585
16784,4.869688
16785,4.934792
16786,5.543022
16787,3.345521
16788,4.996198
16789,5.011563
16790,2.36014
16791,0.836572
16792,3.828528
16793,3.273828
16794,2.345236
16795,0.703386
16796,3.628855
16797,5.19177
16798,-4.052958
16799,3.067195
16800,3.490869
16801,0.394857
16802,4.246437
16803,-1.782273
16804,5.371492
16805,1.841326
16806,4.19159
16807,-1.713241
16808,3.141107
16809,4.420191
16810,3.175458
16811,-3.427969
16812,4.924258
16813,4.425688
16814,-0.542249
16815,5.027341
16816,3.06704
16817,1.748565
16818,3.160281
16819,-5.666746
16820,3.462231
16821,2.951055
16822,-2.938795
16823,-0.048185
16824,3.57523
16825,2.652692
16826,-1.00698
16827,4.641469
16828,-1.569093
16829,-1.896375
16830,-0.133763
16831,1.503996
16832,1.503996
16833,1.428261
16834,2.939436
16835,3.746853
16836,2.561514
16837,-4.315227
16838,-2.437114
16839,-3.202279
16840,2.303877
16841,2.749976
16842,2.231948
16843,3.936067
16844,4.192935
16845,3.50561
16846,4.892891
16847,5.220963
16848,1.514437
16849,3.388078
16850,7.666175
16851,2.810318
16852,7.865255
16853,5.160946
16854,4.509299
16855,5.438088
16856,6.153544
16857,4.336891
16858,7.325546
16859,7.548728
16860,5.331897
16861,6.711548
16862,4.446184
16863,7.772405
16864,7.247899
16865,3.46729
16866,4.284106
16867,5.183386
16868,4.382412
16869,4.631022
16870,7.058749
16871,7.368199
16872,7.362709
16873,5.136462
16874,2.903196
16875,4.931807
16876,6.777617
16877,6.130129
16878,5.326137
16879,-4.47134
16880,3.1565
16881,1.579135
16882,8.327719
16883,3.811672
16884,7.458219
16885,5.524487
16886,7.431795
16887,5.772167
16888,7.327944
16889,6.462377
16890,0.0564055
16891,2.304235
16892,0.210561
16893,2.2825
16894,2.493068
16895,0.113509
16896,1.376469
16897,6.535021
16898,5.631464
16899,5.853398
16900,2.770715
16901,7.521928
16902,8.056283
16903,4.802938
16904,8.311197
16905,2.810065
16906,5.887032
16907,4.925373
16908,5.733152
16909,5.185046
16910,2.883099
16911,6.62347
16912,7.539495
16913,6.224825
16914,4.943188
16915,6.812776
16916,5.425603
16917,6.544087
16918,7.673868
16919,5.241125
16920,7.083995
16921,4.494928
16922,4.494928
16923,7.075688
16924,7.328282
16925,6.550295
16926,6.262217
16927,6.843659
16928,7.285827
16929,3.462532
16930,7.217044
16931,-1.45391
16932,5.511047
16933,7.51435
16934,7.752398
16935,5.666954
